source,text,created_at,retweet_count,is_retweet,id_str,"Sentiment - (1 for pos, -1 for neg)",text_cleaned
Twitter for Android,"Remember, we don't get any oil from Iraq, China gets whatever ISIS hasn't already taken. So why isn't China sending the troops? Too smart!",11/9/14 9:08,93,False,5.31e+17,-1,"Remember, we don't get any oil from Iraq, China gets whatever ISIS hasn't already taken. So why isn't China sending the troops? Too smart!"
Twitter for Android,"@seyjohnny: Obama traded 5 low life's from Gitmo for a soldier who was considered a deserter, but did nothing for the soldier in Mexico",11/3/14 1:26,194,False,5.29e+17,-1," Obama traded 5 low life's from Gitmo for a soldier who was considered a deserter, but did nothing for the soldier in Mexico"
Twitter Web Client,Chinese oil trader just bought “record number” of Mideast crude http://t.co/ocwvpfElji  China gains while we fight ISIS. What are we doing?,10/30/14 18:30,81,False,5.28e+17,-1,Chinese oil trader just bought “record number” of Mideast crude   China gains while we fight ISIS. What are we doing?
Twitter for Android,@InTheElections: @realDonaldTrump China wouldn't be laughing at President Trump. So true!,10/14/14 4:12,28,False,5.22e+17,-1,  China wouldn't be laughing at President Trump. So true!
Twitter Web Client,#TrumpVlog China is laughing at U.S. http://t.co/gWiy6t8eyS,10/13/14 17:52,59,False,5.22e+17,-1,TrumpVlog China is laughing at U.S. 
Twitter for Android,"Wow, China exports rise 15% in September. They are laughing at USA!",10/13/14 13:21,185,False,5.22e+17,-1,"Wow, China exports rise 15% in September. They are laughing at USA!"
Twitter for Android,"China is ripping wealth out Africa and yet, as usual, refuses to put anything back to help with Ebola. ""Let the stupid Americans do it!"" SAD",10/10/14 0:49,368,False,5.2e+17,-1,"China is ripping wealth out Africa and yet, as usual, refuses to put anything back to help with Ebola. ""Let the stupid Americans do it!"" SAD"
Twitter for Android,"Right now 4000 U.S. troops are stupidly heading to West Africa to help fight Ebola.No help from China, Russia or wealthy African oil nations",10/9/14 13:17,677,False,5.2e+17,-1,"Right now 4000 U.S. troops are stupidly heading to West Africa to help fight Ebola.No help from China, Russia or wealthy African oil nations"
Twitter for Android,"In a little reported event, China has just overtaken the United States as the NUMBER ONE World economic power! Great going Washington!",10/9/14 11:25,595,False,5.2e+17,-1,"In a little reported event, China has just overtaken the United States as the NUMBER ONE World economic power! Great going Washington!"
Twitter Web Client,China has just overtaken us as the world’s largest economy. We are busy wasting $'s while China builds airports &amp; skyscrapers.,10/8/14 21:09,409,False,5.2e+17,-1,China has just overtaken us as the world’s largest economy. We are busy wasting $'s while China builds airports &amp; skyscrapers.
Twitter for Android,Obama is looking like an incompetent fool in the handling of the war against.ISIS! Why isn't China and Russia helping - they gain so much!,10/8/14 12:20,211,False,5.2e+17,-1,Obama is looking like an incompetent fool in the handling of the war against.ISIS! Why isn't China and Russia helping - they gain so much!
Twitter Web Client,China's the leading exporter of Iraqi oil yet they won’t lift a finger against ISIS. Why should we do the heavy lifting for China’s gain?,9/19/14 17:47,294,False,5.13e+17,-1,China's the leading exporter of Iraqi oil yet they won’t lift a finger against ISIS. Why should we do the heavy lifting for China’s gain?
Twitter for Android,"They should have rebuilt the two buildings of the World Trade Center exactly as they were, except taller and stronger. A better statement!",9/11/14 12:35,741,False,5.1e+17,1,"They should have rebuilt the two buildings of the World Trade Center exactly as they were, except taller and stronger. A better statement!"
Twitter Web Client,"China is going to complete 59 new theme parks by 2020, over $23B in expansion. That would take over 100 years in our country.",9/5/14 20:42,165,False,5.08e+17,-1,"China is going to complete 59 new theme parks by 2020, over $23B in expansion. That would take over 100 years in our country."
Twitter Web Client,China continues to be on the move both technologically and militarily. Obama is sitting by and watching.,9/4/14 17:41,176,False,5.08e+17,-1,China continues to be on the move both technologically and militarily. Obama is sitting by and watching.
Twitter Web Client,"@Cannestrader74  I find reading your tweets get me in the right mind set for trading. It is proving invaluable so thank you. Great, thx",7/3/14 13:49,8,False,4.85e+17,1,"  I find reading your tweets get me in the right mind set for trading. It is proving invaluable so thank you. Great, thx"
Twitter Web Client,@clarkr3000  Love the Sign in Chicago! You built it and have every right to stamp your trademark on it. Kudos!  Thank you.,6/18/14 17:13,15,False,4.79e+17,1,  Love the Sign in Chicago! You built it and have every right to stamp your trademark on it. Kudos!  Thank you.
Twitter for Android,"REMEMBER, the terrible 5 for 1 trade whereby the Taliban got back leaders (killers) and we got back a NOTHING, WILL COME BACK TO HAUNT U.S.!",6/8/14 13:51,294,False,4.76e+17,-1,"REMEMBER, the terrible 5 for 1 trade whereby the Taliban got back leaders (killers) and we got back a NOTHING, WILL COME BACK TO HAUNT U.S.!"
Twitter for Android,"The same ""brilliant"" negotiators that gave up five Taliban leaders for one traitor  are now making trade deals with China &amp; others.No chance",6/8/14 13:44,273,False,4.76e+17,-1,"The same ""brilliant"" negotiators that gave up five Taliban leaders for one traitor  are now making trade deals with China &amp; others.No chance"
Twitter for Android,"By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars, much of it to China!",6/8/14 11:23,566,False,4.76e+17,-1,"By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars, much of it to China!"
Twitter Web Client,"BREAKING NEWS:  Obama has just made a trade with Russia. They get Florida, California &amp; our gold supply. We get borscht &amp; a bottle of vodka.",6/5/14 16:14,1540,False,4.75e+17,-1,"BREAKING NEWS:  Obama has just made a trade with Russia. They get Florida, California &amp; our gold supply. We get borscht &amp; a bottle of vodka."
Twitter Web Client,"US trade deficit hit $64B+ in April, 2 yr record high http://t.co/e5RuDJxexp We must do better. China is ripping us. Bring the jobs home!",6/4/14 15:37,106,False,4.74e+17,-1,"US trade deficit hit $64B+ in April, 2 yr record high  We must do better. China is ripping us. Bring the jobs home!"
Twitter for Android,"Rapidly failing @VanityFair magazine hits me for my strong stance against Obama's ""brilliant"" 5 killers for 1 deserter trade. Amazing!",6/4/14 9:47,60,False,4.74e+17,-1,"Rapidly failing  magazine hits me for my strong stance against Obama's ""brilliant"" 5 killers for 1 deserter trade. Amazing!"
Twitter for Android,Only a grossly incompetent government led by an equally incompetent president could have made the terrible trade for Bergdahl. #OrangeRoom,6/3/14 11:31,413,False,4.74e+17,-1,Only a grossly incompetent government led by an equally incompetent president could have made the terrible trade for Bergdahl. OrangeRoom
Twitter for Android,That the Obama administration didn't know the facts about who Bergdahl was before making the stupid 5 killers for one trade is pathetic!,6/3/14 11:03,312,False,4.74e+17,-1,That the Obama administration didn't know the facts about who Bergdahl was before making the stupid 5 killers for one trade is pathetic!
Twitter Web Client,The American worker is being victimized by our trade policies. We need smart trade which can only be accomplished by smart dealmakers.,5/30/14 16:15,97,False,4.72e+17,-1,The American worker is being victimized by our trade policies. We need smart trade which can only be accomplished by smart dealmakers.
Twitter for Android,"Remember, China is not a friend of the United States!",5/20/14 5:46,333,False,4.69e+17,-1,"Remember, China is not a friend of the United States!"
Twitter for Android,A classic - China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U.S. face.,5/20/14 5:45,257,False,4.69e+17,-1,A classic - China just signs massive oil and gas deal with Russia giving Russia plenty of ammo to continue laughing in U.S. face.
Twitter Web Client,"China will now pass our economy this year, way ahead of projections. Pres. Obama – China’s greatest asset!",5/2/14 13:17,237,False,4.62e+17,-1,"China will now pass our economy this year, way ahead of projections. Pres. Obama – China’s greatest asset!"
Twitter for Android,Isn't it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others. @alexsalmond,4/25/14 22:12,154,False,4.6e+17,-1,Isn't it ironic that China is going all in nuclear for energy while at the same time making wind turbines for others. 
Twitter for Android,We allow Japan to sell us millions of cars with zero import tax and we can't make a trade deal with them - our country is in big trouble!,4/25/14 11:15,309,False,4.6e+17,-1,We allow Japan to sell us millions of cars with zero import tax and we can't make a trade deal with them - our country is in big trouble!
Twitter for Android,"N.Y.Times headline states Obama suffers setbacks in Japan trade deal. Can somebody please tell him that with all they sell us, WE HAVE CARDS",4/25/14 10:43,44,False,4.6e+17,-1,"N.Y.Times headline states Obama suffers setbacks in Japan trade deal. Can somebody please tell him that with all they sell us, WE HAVE CARDS"
Twitter for Android,South Korea is absolutely killing us on trade deals. Their surplus vs U.S. is massive - and we pay for their protection. WHO NEGOTIATES?,4/24/14 11:13,137,False,4.59e+17,-1,South Korea is absolutely killing us on trade deals. Their surplus vs U.S. is massive - and we pay for their protection. WHO NEGOTIATES?
Twitter Web Client,"China is closing a massive oil deal w/ Russia, taking advantage of the Ukraine conflict http://t.co/tItkQ0PmZH Smart, unlike our leaders.",4/22/14 20:37,225,False,4.59e+17,-1,"China is closing a massive oil deal w/ Russia, taking advantage of the Ukraine conflict  Smart, unlike our leaders."
Twitter for Android,"Once the tragic mistake of going into Iraq was made, we should have at least taken the oil (or at least some of it). Now Iran &amp; China get it",4/22/14 8:53,112,False,4.59e+17,-1,"Once the tragic mistake of going into Iraq was made, we should have at least taken the oil (or at least some of it). Now Iran &amp; China get it"
Twitter for Android,"For China, of all nations, to search the massive Indian Ocean and pick up the ping from the black box of flight 370 sounds a bit far fetched",4/5/14 18:11,144,False,4.53e+17,1,"For China, of all nations, to search the massive Indian Ocean and pick up the ping from the black box of flight 370 sounds a bit far fetched"
Twitter Web Client,"If you’ve looked over the years,I’ve been right on virtually every issue from Iraq (not going in but if so taking the oil) to jobs to China",3/26/14 14:23,127,False,4.49e+17,1,"If you’ve looked over the years,I’ve been right on virtually every issue from Iraq (not going in but if so taking the oil) to jobs to China"
Twitter for Android,"We're spending a fortune looking for the lost plane with mostly Chinese passengers, and that's OK-but how much are Russia &amp; China spending?",3/20/14 23:44,499,False,4.47e+17,-1,"We're spending a fortune looking for the lost plane with mostly Chinese passengers, and that's OK-but how much are Russia &amp; China spending?"
Twitter Web Client,"China has just intervened to lower the yuan- in other words, they will continue to screw the U.S.!",2/28/14 15:48,116,False,4.39e+17,-1,"China has just intervened to lower the yuan- in other words, they will continue to screw the U.S.!"
Twitter for Android,@cstevechristyjr: @realDonaldTrump the Country needs a business man in charge that is not afraid to call out China. DT for P!  True!,2/22/14 12:26,32,False,4.37e+17,-1,  the Country needs a business man in charge that is not afraid to call out China. DT for P!  True!
Twitter for Android,"Remember when ""comedian"" Bill Maher openly praised the disgusting terrorists who destroyed the World Trade Center-then got canned by ABC?",1/30/14 2:34,117,False,4.29e+17,-1,"Remember when ""comedian"" Bill Maher openly praised the disgusting terrorists who destroyed the World Trade Center-then got canned by ABC?"
Twitter Web Client,Hope &amp; Change! China now controls a record number of our debt  http://t.co/qErjUHyUlH,1/20/14 20:51,139,False,4.25e+17,-1,Hope &amp; Change! China now controls a record number of our debt  
Twitter for Android,"We should be focusing on beautiful, clean air &amp; not on wasteful &amp; very expensive GLOBAL WARMING bullshit! China &amp; others are hurting our air",12/15/13 10:07,472,False,4.12e+17,-1,"We should be focusing on beautiful, clean air &amp; not on wasteful &amp; very expensive GLOBAL WARMING bullshit! China &amp; others are hurting our air"
Twitter Web Client,"The problem w/ the concept of ""global warming"" is that the U.S. is spending a fortune on ""fixing it"" while China &amp; others do nothing!",12/5/13 13:54,212,False,4.09e+17,-1,"The problem w/ the concept of ""global warming"" is that the U.S. is spending a fortune on ""fixing it"" while China &amp; others do nothing!"
Twitter Web Client,New reality. Yuan just passed the Euro as 2nd most traded finance currency http://t.co/emAgwnMQXv  Our leaders better get smart fast.,12/3/13 20:41,141,False,4.08e+17,-1,New reality. Yuan just passed the Euro as 2nd most traded finance currency   Our leaders better get smart fast.
Twitter for Android,"If we could force Russia, China and other competitors to use ObamaCare, we would be able to instantly destroy their great economic success!",11/11/13 3:11,524,False,4e+17,-1,"If we could force Russia, China and other competitors to use ObamaCare, we would be able to instantly destroy their great economic success!"
Twitter Web Client,"Not only does Obama spy on German leaders, he criticizes their trade surplus http://t.co/jX2ZzAEwuw We should have a trade surplus!",11/5/13 21:39,123,False,3.98e+17,1,"Not only does Obama spy on German leaders, he criticizes their trade surplus  We should have a trade surplus!"
Twitter Web Client,China just called. They want to lend Obama another $1B for the ObamaCare web site.,10/30/13 20:50,411,False,3.96e+17,1,China just called. They want to lend Obama another $1B for the ObamaCare web site.
Twitter Web Client,Iraq is being ravaged by Al Qaeda. Country in utter chaos &amp; all oil is going to Iran &amp; China http://t.co/z5feKpJfUr Terrible mistake!,10/28/13 20:49,68,False,3.95e+17,-1,Iraq is being ravaged by Al Qaeda. Country in utter chaos &amp; all oil is going to Iran &amp; China  Terrible mistake!
Twitter for Android,@terreldactyl: @realDonaldTrump I hate you but I love your ties  That sounds like a fair trade!,10/27/13 22:31,21,False,3.95e+17,1,  I hate you but I love your ties  That sounds like a fair trade!
Twitter for Android,"Wow, China's growth accelerated 7.8% in third quarter.  If the U.S. had half that number we would be the talk of the World - need leadership",10/18/13 19:48,213,False,3.91e+17,-1,"Wow, China's growth accelerated 7.8% in third quarter.  If the U.S. had half that number we would be the talk of the World - need leadership"
Twitter Web Client,"Many countries including allies already see China as world superpower http://t.co/vIM7i2QDAH We have greatest military, yet no respect",10/11/13 20:13,95,False,3.89e+17,-1,"Many countries including allies already see China as world superpower  We have greatest military, yet no respect"
Twitter Web Client,Why is Douglas Durst allowed to use the World Trade Center to get out of a lease with Conde Nast?,10/11/13 16:07,13,False,3.89e+17,-1,Why is Douglas Durst allowed to use the World Trade Center to get out of a lease with Conde Nast?
Twitter Web Client,"The new reality, China and Japan are warning us not to default http://t.co/LRVaKB6ZiG  Reckless government spending has made us weak.",10/8/13 20:33,99,False,3.88e+17,-1,"The new reality, China and Japan are warning us not to default   Reckless government spending has made us weak."
Twitter Web Client,"The shale boom is saving our economy http://t.co/dnZXz1RyIU Good for jobs, national security &amp; trade balance. Frack Now &amp; Frack Fast!",9/25/13 19:48,78,False,3.83e+17,1,"The shale boom is saving our economy  Good for jobs, national security &amp; trade balance. Frack Now &amp; Frack Fast!"
Twitter for Android,@SwingTrader2012: @realDonaldTrump I think Trump Chicago is the single most beautiful building in the world.  Thank you.,9/19/13 1:59,7,False,3.81e+17,1,  I think Trump Chicago is the single most beautiful building in the world.  Thank you.
Twitter Web Client,"China, Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times.",9/12/13 19:19,429,False,3.78e+17,-1,"China, Russia and Iran are laughing at us. We have weak leaders who are threatening our national security. Dangerous times."
Twitter for Android,"I am not angry at Russia (or China) because their leaders are far smarter than ours. We need real leadership, and fast,before it is too late",9/6/13 13:20,554,False,3.76e+17,-1,"I am not angry at Russia (or China) because their leaders are far smarter than ours. We need real leadership, and fast,before it is too late"
Twitter Web Client,"China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!",9/3/13 18:48,176,False,3.75e+17,-1,"China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!"
Twitter for Android,China is already preparing to benefit economically from this mess. They will pick up the pieces and make yet another fortune-&amp; laugh at us!,8/31/13 9:43,144,False,3.74e+17,-1,China is already preparing to benefit economically from this mess. They will pick up the pieces and make yet another fortune-&amp; laugh at us!
Twitter Web Client,"I will be doing Greta Van Susteren @gretawire tonight at 10 PM on Fox News, talking about China &amp; Mitt's failed campaign team.",8/20/13 20:57,25,False,3.7e+17,1,"I will be doing Greta Van Susteren  tonight at 10 PM on Fox News, talking about China &amp; Mitt's failed campaign team."
Twitter Web Client,"My @SteveDeaceShow int. on China, the economy and my upcoming keynote at @theFAMiLYLEADER Leadership Summit http://t.co/wdwwBE83wz",8/1/13 17:39,17,False,3.63e+17,1,"My  int. on China, the economy and my upcoming keynote at  Leadership Summit "
Twitter for Android,"@lazyj70: @realDonaldTrump @Maathewdavis beating China, and I'd just like to see someone that's in it for the good of the USA.  Great!",7/29/2013 1:55,13,False,3.6166617495149766e+17,-1,"   beating China, and I'd just like to see someone that's in it for the good of the USA.  Great!"
Twitter for Android,"@Maathewdavis: @realDonaldTrump if Mr. Trump runs for president, America will get back to beating china! Go trump!!",7/29/13 1:43,54,False,3.62e+17,-1,"  if Mr. Trump runs for president, America will get back to beating china! Go trump!!"
Twitter Web Client,The new reality – China’s demand for oil now controls the market http://t.co/lqKTTsyCoQ  And OPEC gets away with ripping us off at $105!,7/26/13 18:21,72,False,3.61e+17,-1,The new reality – China’s demand for oil now controls the market   And OPEC gets away with ripping us off at $105!
Twitter for Android,@3valuedlogic: @realDonaldTrump the Wall Street Journal believes that China will over take the US in built assets by next year. Question.,07-24-2013 10:16:00,11,False,3.599804143806792e+17,-1,  the Wall Street Journal believes that China will over take the US in built assets by next year. Question.
Twitter Web Client,"ginrnnr2                    ""@realDonaldTrump ...is China economy in a ""bubble""?""  Only if we want it to be!",7/23/13 17:58,13,False,3.6e+17,-1,"ginrnnr2                    "" ...is China economy in a ""bubble""?""  Only if we want it to be!"
Twitter for Android,"China is taking the oil from Iraq after we spent 1.5 trillion dollars and thousands of lives for their ""freedom"". Our leaders are so stupid!",7/23/13 11:29,562,False,3.6e+17,-1,"China is taking the oil from Iraq after we spent 1.5 trillion dollars and thousands of lives for their ""freedom"". Our leaders are so stupid!"
Twitter for Android,China is building 50 brand new airports while our country continues to rott! Very sad.,7/23/13 11:14,239,False,3.6e+17,-1,China is building 50 brand new airports while our country continues to rott! Very sad.
Twitter Web Client,"In @oreillyfactor’s No Spin Zone re: ObamaCare causing unemployment, negotiating with China &amp; my $5M court win http://t.co/2ZWlIKVGia",7/19/13 16:54,17,False,3.58e+17,-1,"In  No Spin Zone re: ObamaCare causing unemployment, negotiating with China &amp; my $5M court win "
Twitter Web Client,"Ready to get mad?! We are sending foreign aid to China, our greatest threat http://t.co/ljj6DcWb3Z We are financing our enemy.",7/15/13 19:07,214,False,3.57e+17,-1,"Ready to get mad?! We are sending foreign aid to China, our greatest threat  We are financing our enemy."
Twitter for Android,@SScottlilly80: @realDonaldTrump Run for president we need someone to stand up china and Russia. They laugh at us now. They do laugh!,7/14/13 6:52,26,False,3.56e+17,-1,  Run for president we need someone to stand up china and Russia. They laugh at us now. They do laugh!
Twitter for Android,Snowden has given serious information to China and Russia-anyone who thinks otherwise is a dope! He is a traitor who fled-he knew the crime!,7/11/13 0:20,230,False,3.55e+17,-1,Snowden has given serious information to China and Russia-anyone who thinks otherwise is a dope! He is a traitor who fled-he knew the crime!
Twitter Web Client,"Our trade deficit just jumped in May to “the second-highest level on record” http://t.co/aENXRcvMWg  FAIR trade, not free trade. I TOLD YOU.",7/3/13 18:25,62,False,3.52e+17,-1,"Our trade deficit just jumped in May to “the second-highest level on record”   FAIR trade, not free trade. I TOLD YOU."
Twitter for Android,@TeaPartyHub: Infuriating that our government buys our flags from China! Such disrespect! http://t.co/JJ4bjbjZ0J @WashingtonDCTea,06-28-2013 12:59:00,73,False,3.505993701205115e+17,-1, Infuriating that our government buys our flags from China! Such disrespect!  
Twitter Web Client,China loved Obama’s climate change speech yesterday. They laughed! It hastens their takeover of us as the leading world economy.,6/26/13 19:34,343,False,3.5e+17,-1,China loved Obama’s climate change speech yesterday. They laughed! It hastens their takeover of us as the leading world economy.
Twitter for Android,@Michelle823: @realDonaldTrump made in China! No way! Lead the manufacturing back to USA ! I am working hard to do so!,6/26/13 1:12,32,False,3.5e+17,1,  made in China! No way! Lead the manufacturing back to USA ! I am working hard to do so!
Twitter Web Client,Our debt is about to top $17T. ObamaCare and China (&amp; others) are killing American business.,6/24/13 19:31,339,False,3.49e+17,-1,Our debt is about to top $17T. ObamaCare and China (&amp; others) are killing American business.
Twitter Web Client,We are being embarrassed by Russia and China on Snowden (and much more) yet Obama is talking about global warming on Tuesday.,6/24/13 18:26,322,False,3.49e+17,-1,We are being embarrassed by Russia and China on Snowden (and much more) yet Obama is talking about global warming on Tuesday.
Twitter for Android,Snowden is doing great damage to our relations with other countries and U.S.prestige. China is laughing at us as he continues illegal action,6/18/13 14:22,61,False,3.47e+17,-1,Snowden is doing great damage to our relations with other countries and U.S.prestige. China is laughing at us as he continues illegal action
Twitter for Android,Snowden is sitting in China and taunting the U.S. He is mocking us as a Country. Great time to place a tax on China trade if not turned over,6/18/13 14:13,96,False,3.47e+17,-1,Snowden is sitting in China and taunting the U.S. He is mocking us as a Country. Great time to place a tax on China trade if not turned over
Twitter Web Client,"My @piersmorgan interview on Snowden the traitor, national security and China hacking us http://t.co/lNzWBUUvQl",6/14/13 19:10,58,False,3.46e+17,-1,"My  interview on Snowden the traitor, national security and China hacking us "
Twitter for Android,Lightweight @DannyZuker is too stupid to see that China (and others) is destroying the U.S. economically and our leaders are helpless! SAD.,6/13/13 1:25,93,False,3.45e+17,-1,Lightweight  is too stupid to see that China (and others) is destroying the U.S. economically and our leaders are helpless! SAD.
Twitter Web Client,I've been warning about China since as early as the 80’s. No one wanted to listen. Now our country is in real trouble. #TimetoGetTough,6/12/13 15:47,395,False,3.45e+17,-1,I've been warning about China since as early as the 80’s. No one wanted to listen. Now our country is in real trouble. TimetoGetTough
Twitter for Android,"@tabloidhack: 2016 platform? China must be stopped from treating the U.S. like a chump, says @realDonaldTrump. http://t.co/FTqgBwpTDG",6/11/13 12:16,31,False,3.44e+17,1," 2016 platform? China must be stopped from treating the U.S. like a chump, says  "
Twitter Web Client,China is openly sailing warships in our waters &amp; arming countries in our hemisphere including Mexico http://t.co/XJToExBsJH Ally?,6/10/13 18:25,164,False,3.44e+17,-1,China is openly sailing warships in our waters &amp; arming countries in our hemisphere including Mexico  Ally?
Twitter Web Client,".@foxandfriends int. on gov. collecting data, whistle blower hiding in China &amp; no bikinis in Miss World pageant http://t.co/OwjdB1pS5F",6/10/13 17:22,22,False,3.44e+17,1,". int. on gov. collecting data, whistle blower hiding in China &amp; no bikinis in Miss World pageant "
Twitter Web Client,"Via @Newsmax_Media by Courtney Coren: ""Trump: China Gets Iraq Oil; US Gets Nothing"" http://t.co/0xxSwuNaZq",6/4/13 15:59,30,False,3.42e+17,-1,"Via  by Courtney Coren: ""Trump: China Gets Iraq Oil; US Gets Nothing"" "
Twitter Web Client,Pres. Obama is meeting with China’s Pres. this week http://t.co/EVgjZXfHKD He will get zero deliverables. China laughs at us.,6/3/13 19:52,86,False,3.42e+17,-1,Pres. Obama is meeting with China’s Pres. this week  He will get zero deliverables. China laughs at us.
Twitter Web Client,China has done great under Obama. Increased private US holdings by 500%. Hacks our military &amp; R&amp;D. Robs us blind daily.#timetogettough,5/30/13 16:20,419,False,3.4e+17,-1,China has done great under Obama. Increased private US holdings by 500%. Hacks our military &amp; R&amp;D. Robs us blind daily.timetogettough
Twitter Web Client,"My @TeamCavuto interview re: 2016, the need for leadership in our country, Syria &amp; China hacking our military http://t.co/QXBuM8hR9n",5/30/13 15:30,20,False,3.4e+17,-1,"My  interview re: 2016, the need for leadership in our country, Syria &amp; China hacking our military "
Twitter Web Client,Military has announced that China has successfully hacked our advanced weapon designs. China is our enemy.Should we offset this on our debt?,5/29/13 20:17,264,False,3.4e+17,-1,Military has announced that China has successfully hacked our advanced weapon designs. China is our enemy.Should we offset this on our debt?
Twitter Web Client,Our trade deficit is still on pace to be over $500B.  This is killing our manufacturing sector and sending jobs overseas.,5/2/13 20:44,102,False,3.3e+17,-1,Our trade deficit is still on pace to be over $500B.  This is killing our manufacturing sector and sending jobs overseas.
Twitter Web Client,"Just as I predicted, Iraq is deteriorating into utter chaos http://t.co/oKSSMU20i6  The war was a waste. China is taking all the oil.",4/26/13 18:04,128,False,3.28e+17,-1,"Just as I predicted, Iraq is deteriorating into utter chaos   The war was a waste. China is taking all the oil."
Twitter Web Client,"Dangerous. While Obama is cutting down our military, China has announced plans to build more aircraft carriers http://t.co/JJnSRYhU9w",4/25/13 19:28,160,False,3.28e+17,-1,"Dangerous. While Obama is cutting down our military, China has announced plans to build more aircraft carriers "
Twitter Web Client,Our enemy China is illegally buying oil from our enemy Iran http://t.co/HCndC36H2Z China loves it!,4/22/13 20:22,106,False,3.26e+17,-1,Our enemy China is illegally buying oil from our enemy Iran  China loves it!
Twitter Web Client,"The Chinese must still be laughing at Kerry’s trip to China.  He got nothing, gave them everything and promised even more.",4/17/13 18:05,182,False,3.25e+17,-1,"The Chinese must still be laughing at Kerry’s trip to China.  He got nothing, gave them everything and promised even more."
Twitter for Android,China will extract much from Secretary Kerry and the U:S. in order for them to help us with the North Korea problem-don't let this happen!,4/13/13 23:24,93,False,3.23e+17,-1,China will extract much from Secretary Kerry and the U:S. in order for them to help us with the North Korea problem-don't let this happen!
Twitter for Android,@CoolCanuckChick: @realDonaldTrump I thought China was good with the U.S.?  Only if you want no country left!,4/13/13 21:38,28,False,3.23e+17,-1,  I thought China was good with the U.S.?  Only if you want no country left!
Twitter for Android,"Ridiculous that they gave the 14 year old golfer from China a one stroke penalty for slow play at The Masters(see, I can stick up for China)",4/13/13 3:55,412,False,3.23e+17,-1,"Ridiculous that they gave the 14 year old golfer from China a one stroke penalty for slow play at The Masters(see, I can stick up for China)"
Twitter for Android,"@HogmanjemJack: @realDonaldTrump After Obama bailed out GM for $80 Billion, 7 out of 10 GM cars made in China!",4/13/13 3:43,101,False,3.23e+17,-1,"  After Obama bailed out GM for $80 Billion, 7 out of 10 GM cars made in China!"
Twitter Web Client,@bakerjb19 China will only rule if we let them--or are stupid.,4/12/13 21:15,4,False,3.23e+17,-1, China will only rule if we let them--or are stupid.
Twitter Web Client,"China controls North Korea. So now besides cyber hacking us all day, they are using the Norks to taunt us.  China is a major threat.",4/12/13 19:26,267,False,3.23e+17,-1,"China controls North Korea. So now besides cyber hacking us all day, they are using the Norks to taunt us.  China is a major threat."
Twitter Web Client,"It’s Tuesday, how much has China stolen from us today through cyber espionage?",4/9/13 20:09,206,False,3.22e+17,-1,"It’s Tuesday, how much has China stolen from us today through cyber espionage?"
Twitter Web Client,The new reality. ‘China Daily’ is sold in street newspaper vending machines across DC. Why not? They own the place.,4/8/13 19:53,163,False,3.21e+17,1,The new reality. ‘China Daily’ is sold in street newspaper vending machines across DC. Why not? They own the place.
Twitter for Android,China is pushing North Korea!,4/6/13 23:08,192,False,3.21e+17,1,China is pushing North Korea!
Twitter for Android,@trackdonny: @realDonaldTrump . Thanks for spreading the truth about China and all Donald trump. You rock brother. Donny stjohn Sag. Actor,4/5/13 13:43,9,False,3.2e+17,1,  . Thanks for spreading the truth about China and all Donald trump. You rock brother. Donny stjohn Sag. Actor
Twitter for Android,"North Korea can't survive, or even eat, without the help of China. China could solve this problem with one phone call-they love taunting us!",4/5/13 13:08,515,False,3.2e+17,-1,"North Korea can't survive, or even eat, without the help of China. China could solve this problem with one phone call-they love taunting us!"
Twitter Web Client,The purpose of China’s massive military buildup on the Nork’s border is to intimidate us. China attacked us during the Korean War.,4/3/13 19:09,105,False,3.2e+17,-1,The purpose of China’s massive military buildup on the Nork’s border is to intimidate us. China attacked us during the Korean War.
Twitter Web Client,We should look to China where big time pollution takes place as they manufacture inefficient and costly wind turbines for Scotland!,4/3/13 13:09,64,False,3.19e+17,-1,We should look to China where big time pollution takes place as they manufacture inefficient and costly wind turbines for Scotland!
Twitter Web Client,I think it was terrible that Tim Cook of Apple apologized to China. What the hell is he apologizing for? Steve Jobs wouldn’t.,4/2/13 20:40,279,False,3.19e+17,-1,I think it was terrible that Tim Cook of Apple apologized to China. What the hell is he apologizing for? Steve Jobs wouldn’t.
Twitter Web Client,The Yuan hit another record high against the Dollar. China is laughing at our expense.,4/2/13 19:49,127,False,3.19e+17,-1,The Yuan hit another record high against the Dollar. China is laughing at our expense.
Twitter Web Client,China has control over North Korea!,4/2/13 19:48,155,False,3.19e+17,-1,China has control over North Korea!
Twitter Web Client,Sacrificing our nation’s bravest for  ungrateful Iraqis = great for China. China is taking majority of the oil http://t.co/U94jvw9pGT,4/1/13 20:47,102,False,3.19e+17,-1,Sacrificing our nation’s bravest for  ungrateful Iraqis = great for China. China is taking majority of the oil 
